TestCode,CountAppearances,AverageMonthAppearing,StandardDeviationMonthAppearing,ColumnAppearingIn
L52X,40,1299,75.324422266244,OTHER_CONDITION_2
M6282,11,1333,83.5970856386313,OTHER_CONDITION_2
-3181,10,1063,59.352899395621,OTHER_CONDITION_2
M2587,9,1372,42.8829155310655,OTHER_CONDITION_2
-9587,10,1050,59.1484948620376,OTHER_CONDITION_2
W319,133,1302,80.9991582447845,OTHER_CONDITION_2
-3599,8,1053,60.8270381609081,OTHER_CONDITION_2
M5457,26,1250,79.8957782652836,OTHER_CONDITION_2
M609,16,1330,29.5233664521285,OTHER_CONDITION_2
-2030,52,1085,49.4119720960964,OTHER_CONDITION_2
G048,8,1351,79.5441252208034,OTHER_CONDITION_2
C506,6,1317,71.5609297498767,OTHER_CONDITION_2
W456,14,1295,89.0564705400726,OTHER_CONDITION_2
M0887,7,1364,33.0929427090237,OTHER_CONDITION_2
-9640,17,1048,62.3927904017571,OTHER_CONDITION_2
S808,32,1314,90.2186356455358,OTHER_CONDITION_2
-5320,8,1039,66.4503036647904,OTHER_CONDITION_2
S199,61,1296,79.0438316531046,OTHER_CONDITION_2
V684,7,1357,53.3938644593632,OTHER_CONDITION_2
-5920,59,1078,64.8234440710106,OTHER_CONDITION_2
D235,33,1271,73.0949465566608,OTHER_CONDITION_2
T835,150,1368,76.0905350894677,OTHER_CONDITION_2
K804,100,1331,78.6821530724809,OTHER_CONDITION_2
Y466,36,1345,76.2696292714629,OTHER_CONDITION_2
K081,35,1338,76.4376716485973,OTHER_CONDITION_2
N946,405,1264,68.2909528079928,OTHER_CONDITION_2
-4349,129,1060,56.5898529626404,OTHER_CONDITION_2
I802,2073,1289,75.9347344794908,OTHER_CONDITION_2
-72919,8,1012,14.9278024408915,OTHER_CONDITION_2
E340,73,1305,46.3242082272802,OTHER_CONDITION_2
-3763,11,1081,56.4259772541941,OTHER_CONDITION_2
F409,10,1354,35.3490531069158,OTHER_CONDITION_2
S399,150,1296,80.8944560531448,OTHER_CONDITION_2
H612,184,1308,84.0283130549946,OTHER_CONDITION_2
G10X D,13,1326,82.7437347539115,OTHER_CONDITION_2
E721,14,1321,61.7907226579629,OTHER_CONDITION_2
H209,119,1299,72.2650488696686,OTHER_CONDITION_2
-2780,579,1061,54.7549774839572,OTHER_CONDITION_2
E8199,241,1039,57.3981544370555,OTHER_CONDITION_2
-4819,182,1072,57.3747457812554,OTHER_CONDITION_2
J341,11,1337,62.3615557564408,OTHER_CONDITION_2
F120,34,1291,69.925813757082,OTHER_CONDITION_2
E9199,32,1079,36.7022539300843,OTHER_CONDITION_2
Y420,40,1363,59.256504565603,OTHER_CONDITION_2
S701,28,1303,87.4765803881368,OTHER_CONDITION_2
D0705,16,1138,13.1040706143804,OTHER_CONDITION_2
Z859,68,1276,78.3243562686541,OTHER_CONDITION_2
G459,823,1284,76.2493350798761,OTHER_CONDITION_2
G712,16,1294,73.4873855388347,OTHER_CONDITION_2
Z944,509,1330,73.628466372998,OTHER_CONDITION_2
-5715,63,1100,35.0977860084266,OTHER_CONDITION_2
J704,8,1344,104.883608960464,OTHER_CONDITION_2
L050,17,1314,73.6329330091461,OTHER_CONDITION_2
V575,9,1263,82.7299824731034,OTHER_CONDITION_2
F418,15,1345,73.7242610452403,OTHER_CONDITION_2
H109,207,1309,80.2698014820677,OTHER_CONDITION_2
R825,15,1348,35.6884668578881,OTHER_CONDITION_2
D868,32,1348,54.8419926080901,OTHER_CONDITION_2
-1104,11,1107,36.6015399576665,OTHER_CONDITION_2
L97X,3047,1327,69.6450287405048,OTHER_CONDITION_2
G724,11,1346,82.9286659507053,OTHER_CONDITION_2
Y560,101,1289,59.6767994788551,OTHER_CONDITION_2
Z291,1284,1337,62.2603949437685,OTHER_CONDITION_2
E720 D,13,1359,17.7839599293669,OTHER_CONDITION_2
N871,9,1351,74.490678014843,OTHER_CONDITION_2
K033,10,1278,98.6619368235681,OTHER_CONDITION_2
G318 D,170,1354,70.9941362790458,OTHER_CONDITION_2
Z924,753,1335,57.3323151719324,OTHER_CONDITION_2
M4622,9,1397,9.87139526330985,OTHER_CONDITION_2
-7555,6,1133,12.1928941054454,OTHER_CONDITION_2
K638,372,1284,69.0274727126998,OTHER_CONDITION_2
-1983,79,1073,52.2939039046524,OTHER_CONDITION_2
F845,200,1337,63.248141570011,OTHER_CONDITION_2
C457,40,1327,52.8751795777987,OTHER_CONDITION_2
M819,1212,1289,67.4629217816153,OTHER_CONDITION_2
-8212,13,1047,56.5237640062641,OTHER_CONDITION_2
A413,8,1314,75.4339824898945,OTHER_CONDITION_2
Y711,22,1215,51.9577750640875,OTHER_CONDITION_2
N342,29,1245,77.4810639507219,OTHER_CONDITION_2
-8650,22,1054,55.8466708886988,OTHER_CONDITION_2
I099,84,1273,67.1505958602259,OTHER_CONDITION_2
R418,777,1369,47.7368406790815,OTHER_CONDITION_2
S301,60,1307,92.3360648395659,OTHER_CONDITION_2
-25099,13,1035,66.9769382430276,OTHER_CONDITION_2
R798,1937,1344,55.6087091152396,OTHER_CONDITION_2
L720,65,1308,75.9285215489897,OTHER_CONDITION_2
S837,6,1324,100.858316464236,OTHER_CONDITION_2
-9608,13,1114,43.2365289529293,OTHER_CONDITION_2
F141,141,1355,61.6506236148292,OTHER_CONDITION_2
K573,4640,1297,69.8560575507049,OTHER_CONDITION_2
Q382,8,1335,91.6343666036774,OTHER_CONDITION_2
F6031,30,1342,45.0250122058598,OTHER_CONDITION_2
K721,31,1343,88.5534648053495,OTHER_CONDITION_2
-2961,189,1052,50.4335057328609,OTHER_CONDITION_2
V847,8,1310,104.647367040798,OTHER_CONDITION_2
D303,34,1307,79.0410270506356,OTHER_CONDITION_2
-5370,27,1074,51.7961432525667,OTHER_CONDITION_2
N990,82,1377,71.0536141198614,OTHER_CONDITION_2
Z803,415,1318,65.2788445660055,OTHER_CONDITION_2
E88899,307,1011,35.8292250460001,OTHER_CONDITION_2
Z567,10,1312,61.2866670292614,OTHER_CONDITION_2
M255,47,1285,89.05826549568,OTHER_CONDITION_2
-V519,40,1000,34.6846507838848,OTHER_CONDITION_2
L989,177,1317,77.4625093639454,OTHER_CONDITION_2
Q263,19,1329,82.4823213381712,OTHER_CONDITION_2
Z092,7,1281,81.8392733757251,OTHER_CONDITION_2
Z530,10,1193,29.6694755224587,OTHER_CONDITION_2
G009,16,1292,34.7265508412991,OTHER_CONDITION_2
G935,19,1367,46.5892842133126,OTHER_CONDITION_2
S3620,8,1251,39.999107132892,OTHER_CONDITION_2
L84X,50,1341,72.8397290113653,OTHER_CONDITION_2
D563,11,1327,89.9738345803435,OTHER_CONDITION_2
Q751,15,1316,39.0118419140115,OTHER_CONDITION_2
M2552,25,1344,79.3025220279909,OTHER_CONDITION_2
E164,18,1395,15.4472537060418,OTHER_CONDITION_2
T841,83,1303,79.7791157952579,OTHER_CONDITION_2
-1732,13,1074,42.1670973931591,OTHER_CONDITION_2
Z878,685,1300,69.0311698873472,OTHER_CONDITION_2
-71946,9,1061,53.6332711828931,OTHER_CONDITION_2
S6241,6,1166,8.01664934162675,OTHER_CONDITION_2
C251,8,1370,59.3342529356237,OTHER_CONDITION_2
I150,6,1340,55.0817574156816,OTHER_CONDITION_2
-3129,19,1066,65.4623681012749,OTHER_CONDITION_2
D472,257,1334,64.2857563470687,OTHER_CONDITION_2
T500,13,1302,85.7686213615232,OTHER_CONDITION_2
Q212,62,1317,76.0848144851566,OTHER_CONDITION_2
S250,6,1345,78.7868432332886,OTHER_CONDITION_2
R291,8,1234,75.9566370654054,OTHER_CONDITION_2
M8616,9,1335,78.17945879691,OTHER_CONDITION_2
T111,26,1276,75.0744860890739,OTHER_CONDITION_2
F432,37,1328,93.7902906415088,OTHER_CONDITION_2
G839,26,1292,76.933507754324,OTHER_CONDITION_2
S117,7,1290,73.2757349559411,OTHER_CONDITION_2
W519,11,1257,65.5705033463295,OTHER_CONDITION_2
D1121,14,1100,28.7039645766508,OTHER_CONDITION_2
-5354,20,1127,35.8210464450872,OTHER_CONDITION_2
T222,38,1281,77.9896407754187,OTHER_CONDITION_2
L658,11,1253,36.0814734631592,OTHER_CONDITION_2
S007,97,1335,71.4892183013168,OTHER_CONDITION_2
K859,179,1395,20.6296178134282,OTHER_CONDITION_2
G553 A,6,1330,74.6951582545133,OTHER_CONDITION_2
S5201,7,1312,61.6839100730883,OTHER_CONDITION_2
W206,77,1270,77.0316998067656,OTHER_CONDITION_2
-2911,12,1074,51.585468942916,OTHER_CONDITION_2
C951,8,1298,47.756637534184,OTHER_CONDITION_2
A3701,6,1071,28.4657689163669,OTHER_CONDITION_2
N159,22,1349,54.888572683716,OTHER_CONDITION_2
I5000D,24,1402,12.5483846180191,OTHER_CONDITION_2
M069,1132,1274,65.454692431732,OTHER_CONDITION_2
-2159,6,1097,16.7888852121457,OTHER_CONDITION_2
E850,9,1357,54.6140498813675,OTHER_CONDITION_2
S297,6,1241,37.2827037646145,OTHER_CONDITION_2
-3001,11,1046,59.7452166210051,OTHER_CONDITION_2
-7531,45,1103,36.7573259378465,OTHER_CONDITION_2
W098,59,1265,87.1951364334652,OTHER_CONDITION_2
Z514,2817,1255,54.3759242349399,OTHER_CONDITION_2
-4280,1777,1078,53.955564727506,OTHER_CONDITION_2
H353,937,1299,62.7604666795601,OTHER_CONDITION_2
V435,485,1276,77.5357493396596,OTHER_CONDITION_2
B961,1067,1345,61.2122824965339,OTHER_CONDITION_2
-V553,11,1037,49.8687367906068,OTHER_CONDITION_2
R560,144,1333,77.7399932849499,OTHER_CONDITION_2
W173,8,1295,112.861482737532,OTHER_CONDITION_2
S1210,51,1335,71.9786297261556,OTHER_CONDITION_2
I050,166,1280,81.6249915644761,OTHER_CONDITION_2
A879,12,1357,48.7556523529697,OTHER_CONDITION_2
-7804,180,1066,55.8506910398942,OTHER_CONDITION_2
M1393,15,1290,57.5462546876113,OTHER_CONDITION_2
I370,49,1335,54.8277295898057,OTHER_CONDITION_2
K566,1312,1317,74.0642878761741,OTHER_CONDITION_2
M625,10,1277,98.0476074839837,OTHER_CONDITION_2
E88799,240,1000,18.890364427422,OTHER_CONDITION_2
-7301,7,1102,35.7151428468586,OTHER_CONDITION_2
A400,37,1346,66.9820131833166,OTHER_CONDITION_2
Z2232,56,1298,12.5809069935003,OTHER_CONDITION_2
Y409,243,1317,69.2116032852631,OTHER_CONDITION_2
A048,577,1234,61.5612110528,OTHER_CONDITION_2
R944,71,1345,69.3089545955112,OTHER_CONDITION_2
L929,53,1315,75.8813765633157,OTHER_CONDITION_2
-9967,37,1095,54.271741467562,OTHER_CONDITION_2
Y546,8,1292,68.4427550167709,OTHER_CONDITION_2
E103 D,391,1284,77.560537810014,OTHER_CONDITION_2
R398,248,1313,77.0689582820329,OTHER_CONDITION_2
S0660,110,1322,75.8740869086418,OTHER_CONDITION_2
C799,177,1390,20.0579956506724,OTHER_CONDITION_2
T794,16,1315,89.2298296535413,OTHER_CONDITION_2
T853,8,1324,94.8348188016556,OTHER_CONDITION_2
S599,61,1310,89.2540764555574,OTHER_CONDITION_2
E8796,18,1098,49.6896249083188,OTHER_CONDITION_2
-2809,356,1107,32.9876578031343,OTHER_CONDITION_2
-V6642,202,1072,39.5895749112451,OTHER_CONDITION_2
W148,13,1315,97.8882146333391,OTHER_CONDITION_2
-4267,25,1070,56.3989361601795,OTHER_CONDITION_2
L039,324,1300,78.399383149956,OTHER_CONDITION_2
D70X,1650,1323,74.9334990103909,OTHER_CONDITION_2
K593,88,1302,72.3341832385347,OTHER_CONDITION_2
K551,82,1332,61.041202931173,OTHER_CONDITION_2
Z914,10,1337,73.0297504065611,OTHER_CONDITION_2
W102,33,1282,75.1954775800039,OTHER_CONDITION_2
N484,11,1356,50.7700699231348,OTHER_CONDITION_2
E58X,11,1386,47.827721136293,OTHER_CONDITION_2
A499,142,1335,64.2953506769297,OTHER_CONDITION_2
G549,28,1334,53.5066998722307,OTHER_CONDITION_2
K911,53,1255,46.2466489587403,OTHER_CONDITION_2
T513,18,1247,74.9071102325981,OTHER_CONDITION_2
W544,12,1299,79.8582076766906,OTHER_CONDITION_2
I083,358,1335,70.7162074613408,OTHER_CONDITION_2
T405,57,1323,81.2695089360496,OTHER_CONDITION_2
-7892,20,1066,57.6132979898148,OTHER_CONDITION_2
G318,170,1362,56.3748088612162,OTHER_CONDITION_2
-5532,50,1067,54.2615773407865,OTHER_CONDITION_2
A090,80,1391,22.5621469431368,OTHER_CONDITION_2
W203,6,1275,70.1759692962398,OTHER_CONDITION_2
-75252,8,994,17.9756780122475,OTHER_CONDITION_2
J700,25,1356,40.064240081814,OTHER_CONDITION_2
G932,171,1332,66.039976530674,OTHER_CONDITION_2
D127,99,1259,57.956000200011,OTHER_CONDITION_2
S931,19,1314,74.0705764281452,OTHER_CONDITION_2
D892,297,1247,45.9904635372667,OTHER_CONDITION_2
M9489,8,1280,49.5809223103288,OTHER_CONDITION_2
B358,8,1390,19.0694220453284,OTHER_CONDITION_2
X650,9,1312,46.4213791743039,OTHER_CONDITION_2
Q750,67,1336,80.244146336399,OTHER_CONDITION_2
J991 A,95,1335,56.978133759924,OTHER_CONDITION_2
K089,17,1353,53.6723447245896,OTHER_CONDITION_2
F459,14,1342,74.0982789614902,OTHER_CONDITION_2
M7963,69,1319,69.6242870482246,OTHER_CONDITION_2
R64X,59,1314,75.4249600960711,OTHER_CONDITION_2
T223,55,1256,66.1594187313385,OTHER_CONDITION_2
-5351,51,1102,49.5819543390377,OTHER_CONDITION_2
Z851,1339,1326,75.4582054273561,OTHER_CONDITION_2
K626,105,1286,64.7296618319534,OTHER_CONDITION_2
-3053,7,1112,59.7936929306575,OTHER_CONDITION_2
K835,8,1230,63.621649504821,OTHER_CONDITION_2
-5191,42,1072,56.0295259809438,OTHER_CONDITION_2
D529,556,1327,74.6176613498002,OTHER_CONDITION_2
-5688,6,1073,63.946071028641,OTHER_CONDITION_2
-7421,25,1069,43.0862700482021,OTHER_CONDITION_2
-1890,44,1077,55.6376974960672,OTHER_CONDITION_2
Z578,15,1263,51.8828350365386,OTHER_CONDITION_2
M753,22,1345,71.4397393866784,OTHER_CONDITION_2
F068,21,1253,70.7609658336739,OTHER_CONDITION_2
T310,167,1285,70.3175422063216,OTHER_CONDITION_2
W230,158,1289,91.1920333068838,OTHER_CONDITION_2
K30X,582,1268,69.9125014086155,OTHER_CONDITION_2
-78139,12,1001,18.7153720645649,OTHER_CONDITION_2
K388,61,1345,72.4225042765238,OTHER_CONDITION_2
N459,200,1324,77.1883539462056,OTHER_CONDITION_2
I516,114,1271,78.8004895652376,OTHER_CONDITION_2
E8799,209,1082,41.3112105937532,OTHER_CONDITION_2
-8320,7,1004,12.1753067820909,OTHER_CONDITION_2
G458,9,1303,71.0811351750783,OTHER_CONDITION_2
M8189,118,1282,45.5035319313126,OTHER_CONDITION_2
-V603,293,1075,57.5149135954719,OTHER_CONDITION_2
J342,270,1295,78.818915479868,OTHER_CONDITION_2
W116,22,1260,75.0847140616137,OTHER_CONDITION_2
D470,7,1330,82.9477747340658,OTHER_CONDITION_2
-V252,40,1074,58.5762214379579,OTHER_CONDITION_2
N12X,287,1332,74.4498369493064,OTHER_CONDITION_2
N039,1164,1323,22.3888446316924,OTHER_CONDITION_2
-7836,6,1114,21.2736143301181,OTHER_CONDITION_2
M2455,14,1329,95.6214204242757,OTHER_CONDITION_2
N321,235,1326,79.2672727383035,OTHER_CONDITION_2
Q453,6,1359,52.0784664392759,OTHER_CONDITION_2
W089,10,1363,84.046547949467,OTHER_CONDITION_2
I823,32,1344,67.1474589988333,OTHER_CONDITION_2
-4709,39,1053,50.965615145169,OTHER_CONDITION_2
C780 D,49,1347,51.6790527176725,OTHER_CONDITION_2
M502,27,1349,59.9125668747032,OTHER_CONDITION_2
J152,166,1277,71.0985647855669,OTHER_CONDITION_2
-2163,22,1076,45.9063605548727,OTHER_CONDITION_2
-8054,29,1043,57.7476675152187,OTHER_CONDITION_2
C20X,900,1324,74.4283053100014,OTHER_CONDITION_2
-2920,8,1061,60.0926368201629,OTHER_CONDITION_2
-6254,9,1102,54.7953262402712,OTHER_CONDITION_2
Y606,14,1266,84.154619599877,OTHER_CONDITION_2
E8842,59,1090,36.78890768715,OTHER_CONDITION_2
M7126,42,1304,72.3250863702703,OTHER_CONDITION_2
A083,26,1311,70.0816227420136,OTHER_CONDITION_2
F61X,12,1371,62.7918639778927,OTHER_CONDITION_2
M7960,59,1328,76.3526416785404,OTHER_CONDITION_2
H476,7,1398,48.6136371225787,OTHER_CONDITION_2
B349,797,1318,73.5548594303998,OTHER_CONDITION_2
-5356,227,1109,40.2159040049373,OTHER_CONDITION_2
-5368,75,1079,52.8413331255609,OTHER_CONDITION_2
H188,9,1300,93.3529741239011,OTHER_CONDITION_2
M7667,6,1405,34.0587727318528,OTHER_CONDITION_2
R448,52,1357,51.4743269488948,OTHER_CONDITION_2
-7298,21,1094,37.9208448770658,OTHER_CONDITION_2
-V125,36,1064,71.5972864609507,OTHER_CONDITION_2
Y835,317,1287,81.7225162374758,OTHER_CONDITION_2
N770 A,11,1314,82.7926215421299,OTHER_CONDITION_2
-3643,25,1061,53.9864797889253,OTHER_CONDITION_2
G510,253,1275,76.4330089836024,OTHER_CONDITION_2
I618,9,1330,102.433447228486,OTHER_CONDITION_2
Q433,59,1349,78.8990210527732,OTHER_CONDITION_2
Z305,91,1302,71.1988170594961,OTHER_CONDITION_2
N950,497,1300,71.947889526798,OTHER_CONDITION_2
-V549,45,1048,61.8866265477005,OTHER_CONDITION_2
Q280,13,1290,63.469758597385,OTHER_CONDITION_2
M725,7,1247,58.6425816361492,OTHER_CONDITION_2
-5741,16,1085,50.9496483468401,OTHER_CONDITION_2
S9250,21,1292,86.6682783732912,OTHER_CONDITION_2
-V632,10,1130,11.0775047330684,OTHER_CONDITION_2
-7907,15,1082,58.6988277647216,OTHER_CONDITION_2
F323,57,1302,85.2853238615269,OTHER_CONDITION_2
-3369,21,1072,62.7329942807495,OTHER_CONDITION_2
-3441,97,1081,50.7604605541564,OTHER_CONDITION_2
H906,8,1310,79.69181710995,OTHER_CONDITION_2
-1735,12,1082,62.716473598298,OTHER_CONDITION_2
H114,13,1301,69.8198230612744,OTHER_CONDITION_2
M352,70,1347,61.9736469739727,OTHER_CONDITION_2
M2321,22,1270,59.3920862861376,OTHER_CONDITION_2
R680,159,1320,83.567003017415,OTHER_CONDITION_2
T430,497,1264,79.8671569674058,OTHER_CONDITION_2
Z871,10325,1320,75.049601457919,OTHER_CONDITION_2
H268,6,1300,78.401530597304,OTHER_CONDITION_2
N804,11,1317,76.2076111684391,OTHER_CONDITION_2
M2595,6,1322,53.3119748899512,OTHER_CONDITION_2
-5723,81,1090,53.6279881322355,OTHER_CONDITION_2
Z411,28,1313,62.4065862756656,OTHER_CONDITION_2
T793,162,1306,78.8544438259249,OTHER_CONDITION_2
I842,169,1269,65.2594600494887,OTHER_CONDITION_2
-V6661,14,1011,21.1193625028648,OTHER_CONDITION_2
-4640,9,1068,70.414842185437,OTHER_CONDITION_2
-2391,10,1040,39.8665830545383,OTHER_CONDITION_2
H168,6,1349,52.6003802267626,OTHER_CONDITION_2
H211,17,1299,87.1092957827396,OTHER_CONDITION_2
J310,223,1292,67.8117312657984,OTHER_CONDITION_2
L219,51,1307,83.3888270129047,OTHER_CONDITION_2
G051 A,28,1333,77.72339368508,OTHER_CONDITION_2
Z738,141,1339,61.4849113705233,OTHER_CONDITION_2
W260,255,1289,81.8577819416857,OTHER_CONDITION_2
-8732,11,1010,39.8807312780578,OTHER_CONDITION_2
-5409,13,1067,67.3912228934673,OTHER_CONDITION_2
-4293,145,1058,54.069951676781,OTHER_CONDITION_2
E784,24,1289,81.5954917588124,OTHER_CONDITION_2
D093,6,1396,0.516397779614555,OTHER_CONDITION_2
-7824,133,1069,58.6580857039778,OTHER_CONDITION_2
W349,12,1267,74.3694198314113,OTHER_CONDITION_2
F29X,173,1318,69.7426934193675,OTHER_CONDITION_2
F1024,229,1321,43.9784270467551,OTHER_CONDITION_2
Z823,229,1317,70.3884786191372,OTHER_CONDITION_2
N047,51,1395,29.8102627413073,OTHER_CONDITION_2
-3485,21,1037,57.7817733661178,OTHER_CONDITION_2
Q245,31,1341,54.1355328225239,OTHER_CONDITION_2
T210,59,1297,95.4092571968489,OTHER_CONDITION_2
R12X,368,1262,76.6263817960762,OTHER_CONDITION_2
M4644,17,1392,34.5381289727919,OTHER_CONDITION_2
M206,20,1311,56.9246038749119,OTHER_CONDITION_2
-5308,35,1106,42.8385281703087,OTHER_CONDITION_2
-7110,7,1114,37.8857932915933,OTHER_CONDITION_2
R201,11,1356,83.7835957039981,OTHER_CONDITION_2
H509,46,1321,64.9261044096774,OTHER_CONDITION_2
T424,1479,1265,80.6458490908103,OTHER_CONDITION_2
E89999,9,1004,18.5142587693311,OTHER_CONDITION_2
Z950,3854,1311,75.2361312619057,OTHER_CONDITION_2
-3812,24,1093,54.6218721122178,OTHER_CONDITION_2
-V612,31,1086,37.5678025035574,OTHER_CONDITION_2
N908,44,1329,70.3046338681916,OTHER_CONDITION_2
E839,6,1275,58.1159760020151,OTHER_CONDITION_2
V480,22,1249,64.9174634153026,OTHER_CONDITION_2
H490,31,1336,69.4687831184402,OTHER_CONDITION_2
J172 A,32,1276,67.5880474139164,OTHER_CONDITION_2
L89X,735,1275,56.1882054705659,OTHER_CONDITION_2
Z800,685,1287,69.9014990948202,OTHER_CONDITION_2
R55X,3536,1330,76.2526813336497,OTHER_CONDITION_2
-2452,8,1028,25.3320801695061,OTHER_CONDITION_2
I694,3382,1246,68.2091624599913,OTHER_CONDITION_2
R619,335,1312,82.0664927499746,OTHER_CONDITION_2
T783,48,1330,67.2506690098293,OTHER_CONDITION_2
D841,18,1384,44.5599031341009,OTHER_CONDITION_2
T823,41,1354,72.7344317429902,OTHER_CONDITION_2
-V728,37,1115,31.7039372892328,OTHER_CONDITION_2
M543,131,1320,70.0699491126082,OTHER_CONDITION_2
I862,10,1337,59.1101608110761,OTHER_CONDITION_2
J358,36,1334,80.0720459316641,OTHER_CONDITION_2
-8520,20,1011,31.2639021708316,OTHER_CONDITION_2
M329,536,1302,73.3591393639448,OTHER_CONDITION_2
Z758,11,1307,86.0102530885921,OTHER_CONDITION_2
-9590,28,1046,57.8512391657767,OTHER_CONDITION_2
J301,406,1307,57.7390453729439,OTHER_CONDITION_2
-5961,12,1062,63.7335837449114,OTHER_CONDITION_2
-1976,23,1049,58.9300181195726,OTHER_CONDITION_2
E049,87,1306,77.9190921649958,OTHER_CONDITION_2
G528,8,1181,35.261269728374,OTHER_CONDITION_2
D179,26,1338,67.2627568684079,OTHER_CONDITION_2
-6111,7,1036,65.1664535375884,OTHER_CONDITION_2
E242,21,1291,70.572893757683,OTHER_CONDITION_2
-9160,18,1024,45.9852562333804,OTHER_CONDITION_2
-9998,6,1056,51.9644108982292,OTHER_CONDITION_2
K310,9,1276,72.7890788511573,OTHER_CONDITION_2
I201,35,1299,57.6550448935789,OTHER_CONDITION_2
S002,107,1337,72.2966102865922,OTHER_CONDITION_2
I214,281,1286,45.6809582776135,OTHER_CONDITION_2
K744,6,1350,51.492717931762,OTHER_CONDITION_2
-9450,17,1059,56.5178264433657,OTHER_CONDITION_2
I739,10097,1302,77.4733161313551,OTHER_CONDITION_2
Y575,35,1330,70.7343830196918,OTHER_CONDITION_2
Q668,42,1329,78.11157108743,OTHER_CONDITION_2
W184,274,1320,82.4707079877332,OTHER_CONDITION_2
R296,7156,1393,19.760745378048,OTHER_CONDITION_2
M4790,18,1297,97.4015339896113,OTHER_CONDITION_2
W003,18,1320,82.2143102534919,OTHER_CONDITION_2
M8985,19,1293,93.2500881896011,OTHER_CONDITION_2
-7850,65,1065,50.0512861972606,OTHER_CONDITION_2
W459,68,1282,74.8873590775163,OTHER_CONDITION_2
M2325,22,1315,70.6586207949223,OTHER_CONDITION_2
L020,6,1329,81.5050100709569,OTHER_CONDITION_2
M7929,36,1343,64.4879403023879,OTHER_CONDITION_2
J158,28,1272,72.6817644866227,OTHER_CONDITION_2
C220,314,1347,68.0927041543246,OTHER_CONDITION_2
Z955,5020,1318,73.0053934725163,OTHER_CONDITION_2
V234,163,1297,78.9907797506567,OTHER_CONDITION_2
Y563,7,1310,12.0059509053937,OTHER_CONDITION_2
Z852,647,1312,71.5646723458085,OTHER_CONDITION_2
S397,9,1328,80.652719179895,OTHER_CONDITION_2
A379,7,1225,83.2740741682039,OTHER_CONDITION_2
Q103,6,1314,101.103247557469,OTHER_CONDITION_2
C678,16,1391,28.5136663140093,OTHER_CONDITION_2
V282,15,1304,91.3245390274231,OTHER_CONDITION_2
Q240,37,1305,78.7969984641991,OTHER_CONDITION_2
K765,26,1382,5.92062886473345,OTHER_CONDITION_2
G412,12,1301,69.6986478717602,OTHER_CONDITION_2
-V589,9,1061,64.4905247131526,OTHER_CONDITION_2
C700,10,1291,68.0065356336352,OTHER_CONDITION_2
-9670,24,1039,63.8840520118223,OTHER_CONDITION_2
M4306,17,1359,59.8987503552252,OTHER_CONDITION_2
X499,46,1276,80.4417543655704,OTHER_CONDITION_2
-4299,17,1080,47.5226726075545,OTHER_CONDITION_2
Z890,18,1289,53.723967704204,OTHER_CONDITION_2
G546,19,1336,59.7861686756415,OTHER_CONDITION_2
X789,202,1313,82.255215768708,OTHER_CONDITION_2
-53019,88,1007,27.4281716069655,OTHER_CONDITION_2
R456,23,1353,65.3008543667516,OTHER_CONDITION_2
T824,19,1326,86.5423872753788,OTHER_CONDITION_2
-6235,35,1062,59.2003009304188,OTHER_CONDITION_2
X409,169,1350,65.9555305415445,OTHER_CONDITION_2
A4100,23,1291,12.2390549636424,OTHER_CONDITION_2
D172,29,1288,67.3947455232083,OTHER_CONDITION_2
Z862,337,1312,79.6180341959294,OTHER_CONDITION_2
K838,1376,1319,64.9974350729918,OTHER_CONDITION_2
C931,41,1386,38.7277394754475,OTHER_CONDITION_2
B371 D,40,1309,65.8603612158887,OTHER_CONDITION_2
E039 D,7,1264,79.9017253523712,OTHER_CONDITION_2
A084,239,1316,75.0270886232741,OTHER_CONDITION_2
I351,773,1305,79.0705520165852,OTHER_CONDITION_2
E880,345,1311,75.1573271796123,OTHER_CONDITION_2
S6231,7,1353,57.9991789761273,OTHER_CONDITION_2
T844,15,1331,64.801748947592,OTHER_CONDITION_2
S520,17,1240,69.4725400682126,OTHER_CONDITION_2
V99X,30,1305,89.2101290573938,OTHER_CONDITION_2
B029,369,1312,80.0353744180783,OTHER_CONDITION_2
T452,80,1270,74.2661726409418,OTHER_CONDITION_2
J81X,2061,1320,71.5584280092467,OTHER_CONDITION_2
K20X,2445,1286,78.7553582213875,OTHER_CONDITION_2
N081 A,7,1274,67.8250550699237,OTHER_CONDITION_2
